date,total_attempts_date,total_shots_made_date,attempt_index,shot_made,three_pointer,two_pointer,shot_distance,distance_from_midline_feet,distance_from_baseline_feet
30jan2016,17,10,7,0,0,1,0,-.9166667,6.666667
30jan2016,17,10,8,1,0,1,0,-.75,4.666667
30jan2016,17,10,9,1,0,1,0,-.5833333,5.416667
30jan2016,17,10,10,0,0,1,0,-1.416667,6.5
30jan2016,17,10,11,0,1,0,0,16,18
30jan2016,17,10,12,1,0,1,0,-1,5.416667
30jan2016,17,10,13,1,0,1,0,-.1666667,4.333333
30jan2016,17,10,14,1,0,1,0,.8333333,4.666667
30jan2016,17,10,15,1,0,1,0,-9.333333,7.5
30jan2016,17,10,16,1,0,1,0,-1,5.416667
30jan2016,17,10,17,1,0,1,0,6.083333,21.83333
01feb2016,22,9,1,1,0,1,0,2.916667,5.333333
01feb2016,22,9,2,1,0,1,0,3.166667,5.75
01feb2016,22,9,3,1,0,1,0,-3.75,6.25
01feb2016,22,9,4,1,0,1,0,-2.25,4.75
01feb2016,22,9,5,0,0,1,0,-2.416667,5.75
01feb2016,22,9,6,0,1,0,0,18.16667,14.75
01feb2016,22,9,7,1,0,1,0,-11,16.33333
01feb2016,22,9,8,0,0,1,0,7.166667,6.25
01feb2016,22,9,9,0,0,1,0,8.25,20.83333
01feb2016,22,9,10,1,0,1,0,2,15.16667
01feb2016,22,9,11,1,0,1,0,-.75,8.583333
01feb2016,22,9,12,0,1,0,0,-9.083333,24.91667
01feb2016,22,9,13,0,0,1,0,-1.333333,6.916667
01feb2016,22,9,14,0,1,0,0,19.16667,8.166667
01feb2016,22,9,15,0,0,1,0,0,5.25
01feb2016,22,9,16,0,1,0,0,-3.75,26.58333
01feb2016,22,9,17,0,0,1,0,-1.416667,7.75
01feb2016,22,9,18,1,0,1,0,-3.166667,8.166667
01feb2016,22,9,19,0,0,1,0,-1.333333,8.166667
01feb2016,22,9,20,0,1,0,0,10.41667,24.25
01feb2016,22,9,21,1,0,1,0,-3.916667,13.08333
01feb2016,22,9,22,0,0,1,0,3.75,11.83333
03feb2016,21,10,1,0,0,1,0,-5.833333,15.91667
03feb2016,21,10,2,1,0,1,0,-1.166667,5.833333
03feb2016,21,10,3,1,0,1,0,-.5,5.75
03feb2016,21,10,4,0,0,1,0,.25,5
03feb2016,21,10,5,0,0,1,0,-13,11.41667
03feb2016,21,10,6,1,0,1,0,-.9166667,6.083333
03feb2016,21,10,7,1,0,1,0,-10.58333,7.75
03feb2016,21,10,8,0,1,0,0,-3.75,26.33333
03feb2016,21,10,9,1,0,1,0,-5.916667,9.416667
03feb2016,21,10,10,1,0,1,0,-11.91667,7.916667
03feb2016,21,10,11,0,0,1,0,8.666667,11.83333
03feb2016,21,10,12,0,0,1,0,-14.5,8.583333
03feb2016,21,10,13,0,1,0,0,-9.166667,23.83333
03feb2016,21,10,14,0,0,1,0,-17,11.58333
03feb2016,21,10,15,1,0,1,0,-12.58333,7.75
03feb2016,21,10,16,0,0,1,0,-10.58333,10.33333
03feb2016,21,10,17,0,0,1,0,-6.75,11.41667
03feb2016,21,10,18,1,0,1,0,0,5.25
03feb2016,21,10,19,1,0,1,0,0,5.25
03feb2016,21,10,20,1,0,1,0,.1666667,5.75
03feb2016,21,10,21,0,1,0,0,5.083333,25.75
08feb2016,16,8,1,1,0,1,0,0,5.333333
08feb2016,16,8,2,0,0,1,0,10,7.916667
08feb2016,16,8,3,0,0,1,0,.75,7.5
08feb2016,16,8,4,1,0,1,0,2.75,7.083333
08feb2016,16,8,5,0,0,1,0,-.5,5.75
08feb2016,16,8,6,0,0,1,0,10.66667,15.5
08feb2016,16,8,7,1,0,1,0,0,5.25
08feb2016,16,8,8,1,0,1,0,8.5,16.08333
08feb2016,16,8,9,0,0,1,0,.75,7.333333
08feb2016,16,8,10,1,1,0,0,-19.58333,3.833333
08feb2016,16,8,11,1,0,1,0,13.83333,3.583333
08feb2016,16,8,12,0,0,1,0,-11.41667,15.91667
08feb2016,16,8,13,1,0,1,0,8.666667,20.58333
08feb2016,16,8,14,1,0,1,0,10.25,18.41667
08feb2016,16,8,15,0,1,0,0,-8.666667,23.75
08feb2016,16,8,16,0,0,1,0,14.25,11.41667
